# Cargo label rule -> canonical role code (TAB separated, lowercase matching).
# Ported from bormeparser (GPLv3, (c) Pablo Castellano) -- cargo.py; see ADR-0012.
# L literal | R regex (digit runs generalised) | H head-word fallback.
L	presi.jta.di	PRESIDENTE_JUNTA_DIRECTIVA
L	presid.junta	PRESIDENTE_JUNTA_DIRECTIVA
H	presidente	PRESIDENTE
L	presidente	PRESIDENTE
H	promotor	PROMOTOR
L	promotor	PROMOTOR
L	pte. c. aud.	PRESIDENTE_COMIT_AUD
L	pte.c.ej	PRESIDENTE_COMISION_EJECUTIVA
L	pte.com.inv	PRESIDENTE_COMS_D_I
L	pte.comi.res	PRESIDENTE_COMISION_RESPO
L	pte.comit.au	PRESIDENTE_COMIT_AUD
H	r.c.p.solman	R_C_P_SOLMAN
L	r.c.p.solman	R_C_P_SOLMAN
L	r.l.c.per.m.	RLC_PERMA
H	r.l.c.per.s.	RLC_PER_S
L	r.l.c.per.s.	RLC_PER_S
L	r.l.c.perm.	RLC_PERMA
L	r.l.c.perma.	RLC_PERMA
L	rep.adm.conc	REP_ADM_CONC
L	rep.suc.	REPRESENTANTE_SUCURS
L	repr. suplt.	REPRESENTANTE_SUPLENTE
L	repr.perman	REPR_PERMAN
L	repr.perman.	REPR_PERMAN
L	repr.sucurs.	REPRESENTANTE_SUCURS
R	repr\.\d+ rrm	REPR_143_RRM
L	repre.fiscal	REPRESENTANTE_FISCAL
L	repres.plan.	REPRESENTANTE_PLAN
L	represent.	REPRESENTANTE
L	representan	REPRESENTANTE
L	representan.	REPRESENTANTE
H	representante	REPRESENTANTE
L	repressuplen	REPRESENTANTE_SUPLENTE
L	rpte. suc.	REPRESENTANTE_SUCURS
L	s.n.c.c.d.i.	S_N_C_C_D_I
L	s.no cons.go	SECRETARIO_NO_CONSEJERO_GO
L	s.no.c.co.ej	SECRETARIO_NO_CONSEJERO_COMISION_EJECUTIVA
H	s.no.mi.co.e	S_NO_MI_CO_E
L	s.no.mi.co.e	S_NO_MI_CO_E
L	scr:no.cons	SECRETARIO_NO_CONSEJERO
L	scrt.j.dir.	SECRETARIO_JUNTA_DIRECTIVA
L	se.com.ayr	SECRETARIO_COMISION_AYR
L	se.tec.no co	SE_TEC_NO_CO
L	sec.actas	SECRETARIO_ACTAS
L	sec.c.ej	SECRETARIO_COMISION_EJECUTIVA
L	sec.c.pro	SECRETARIO_COMITE_PRO
L	sec.c.ret	SECRETARIO_CONSEJO_RECTOR
L	sec.com.aud.	SECRETARIO_COMISION_AUDIT
L	sec.com.del	SECRETARIO_COMISION_DELEGADA
L	sec.com.ej.	SECRETARIO_COMISION_EJECUTIVA
L	sec.com.ejcr	SECRETARIO_COMISION_EJECUTIVA_CR
L	sec.com.eje.	SECRETARIO_COMISION_EJECUTIVA
L	sec.com.ejec	SECRETARIO_COMISION_EJECUTIVA
L	sec.com.rec	SECRETARIO_COMITE_REC
L	sec.comit.au	SECRETARIO_COMIT_AUD
L	sec.coms.ctr	SECRETARIO_COMISION_CONTROL
L	sec.coms.del	SECRETARIO_COMISION_DELEGADA
L	sec.coms.liq	SECRETARIO_COMISION_LIQ
L	sec.cons.rec	SECRETARIO_CONSEJO_RECTOR
L	sec.g.c.a	SECRETARIO_GCA
L	sec.j.g.p.v	SECRETARIO_JGPV
L	sec.j.rec	SECRETARIO_JUNTA_RECTORA
L	sec.jta.dire	SECRETARIO_JUNTA_DIRECTIVA
L	sec.jta.rect	SECRETARIO_JUNTA_RECTORA
H	seccmdirncon	SEC_CM_DIR_N_CON
L	seccmdirncon	SEC_CM_DIR_N_CON
L	seccomaudit.	SECRETARIO_COMIT_AUD
L	seconore	SECRETARIO_COMITE_NOMBRAMIENTOS_Y_RETRIBUCIONES
L	secr.adjunto	SECRETARIO_ADJUNTO
L	secr.c.ret	SECRETARIO_CONSEJO_RECTOR
L	secr.com.ctr	SECRETARIO_COMISION_CONTROL
L	secr.com.inv	SECRETARIO_COMISION_INV
L	secr.com.liq	SECRETARIO_COMISION_LIQ
L	secr.com.o.s	SECRETARIO_COMISION_O_S
L	secr.con.rec	SECRETARIO_CONSEJO_RECTOR
L	secr.cons.li	SECRETARIO_COMISION_LIQ
L	secr.cte.nyr	SECRETARIO_COMITE_NOMBRAMIENTOS_Y_RETRIBUCIONES
L	secr.gral.ad	SECRETARIO_GENERAL_ADJUNTO
L	secr.j.adm.	SECRETARIO_J_ADM
L	secr.junta	SECRETARIO_JUNTA
L	secr.no cons	SECRETARIO_NO_CONSEJERO
L	secr.no.mien	SECRETARIO_NO_MIEN
L	secr.sup.noc	SECRETARIO_SUPLENTE_NO_CONSEJERO
L	secr.supl.	SECRETARIO_SUPLENTE
L	secrcenocon	SECRETARIO_COMISION_EJECUTIVA_NO_CONSEJERO
L	secrcomaucnt	SECRETARIO_COMISION_AU_CNT
L	secrcomdirec	SECRETARIO_COMISION_DIRECTIVA
L	secrcomopvin	SECRETARIO_COMISION_OP_VIN
L	secrenoconsj	SECRETARIO_NO_CONSEJERO
L	secret.gral.	SECRETARIO_GENERAL
H	secretario	SECRETARIO
L	secretario	SECRETARIO
H	sindico	SINDICO
L	sindico	SINDICO
L	soc.gest.act	SOCIO_GEST_ACT
L	soc.prof.	SOCIO_PROFESIONAL
L	soc.uni.prof	SOCIO_UNICO_PROFESIONAL
L	socgestor	SOCIO_GESTOR
L	sociedades beneficiarias	SOCIEDADES_BENEFICIARIAS
L	sociedades fusionadas	SOCIEDADES_FUSIONADAS
H	socio	SOCIO
L	socio	SOCIO
L	socio colect	SOCIO_COLECTIVO
L	socio honor	SOCIO_HONORIFICO
L	socio unico	SOCIO_UNICO
L	sociogesto	SOCIO_GESTOR
L	sub.general	SUBDIRECTOR_GENERAL
L	subdir.gral.	SUBDIRECTOR_GENERAL
L	subdirec	SUBDIRECTOR
H	subdirector	SUBDIRECTOR
L	subdtor.gnrl	SUBDIRECTOR_GENERAL
L	supl.cjo.adm	SUPLENTE_CONSEJO_ADMINISTRACION
L	supl.comi.c.	SUPLENTE_COMISION_CONTROL
L	supl.comi.li	SUPLENTE_COMISION_LIQ
L	supl.coms.ac	SUPLENTE_COMISION_ACREEDORES
L	supl.coms.ct	SUPLENTE_COMISION_CT
L	supl.coms.vi	SUPLENTE_COMISION_VIG
R	supl\d+\.con\.re	SUPLENTE_CONSEJO_RECTOR
H	suplente	SUPLENTE
L	suplente	SUPLENTE
L	tes.c.rec	TESORERO_CONSEJO_RECTOR
L	tes.com.ej.c	TESORERO_COMISION_EJECUTIVA_C
L	tes.j.dir.	TESORERO_JUNTA_DIRECTIVA
L	teso.j.adm.	TESORERO_J_ADM
L	tesor.jta.di	TESORERO_JUNTA_DIRECTIVA
H	tesorero	TESORERO
L	tesorero	TESORERO
L	v- pre.com.in	VICEPRESIDENTE_COMISION_INV
L	v- sec no con	VICESECRETARIO_NO_CONSEJERO
L	v- sec.jta.di	VICESECRETARIO_JUNTA_DIRECTIVA
L	v-p1.com.cto	VICEPRESIDENTE_PRIMERO_COM_CTO
L	v-p2.com.cto	VICEPRESIDENTE_SEGUNDO_COM_CTO
L	v-pr.s.jta.d	VICEPRESIDENTE_SEGUNDO_JUNTA_DIRECTIVA
L	v-pre.com.in	VICEPRESIDENTE_COMISION_INV
L	v-pre.com.ri	VICEPRESIDENTE_COMISION_RIESGOS
L	v-pre.coms.c	VICEPRESIDENTE_COMISION_CONTROL
L	v-pre.jta.di	VICEPRESIDENTE_JUNTA_DIRECTIVA
L	v-pres.honor	VICEPRESIDENTE_HONORIFICO
L	v-s1.com.cto	VICESECRETARIO_PRIMERO_COM_CTO
L	v-s2.com.cto	VICESECRETARIO_SEGUNDO_COM_CTO
